Site;X;Y;CellName;AZIMUT
S06186;149312;452684;U061861;50
S06186;149312;452684;U061862;200
S06186;149312;452684;U061863;300
S06189;256456;471086;U061891;90
S06189;256456;471086;U061892;210
S06189;256456;471086;U061893;330
S06192;154309;389987;U061921;70
S06192;154309;389987;U061922;180
S06192;154309;389987;U061923;300
S06195;204542;432787;U061951;60
S06195;204542;432787;U061952;160
S06195;204542;432787;U061953;300
S06198;200315;457352;U061981;40
S06198;200315;457352;U061982;140
S06198;200315;457352;U061983;290
S06199;236442;436808;U061991;90
S06199;236442;436808;U061992;210
S06199;236442;436808;U061993;330
S06200;235617;562892;U062001;110
S06200;235617;562892;U062002;205
S06200;235617;562892;U062003;15
S06204;147533;488117;U062041;60
S06204;147533;488117;U062042;180
S06204;147533;488117;U062043;300
S06205;139086;485036;U062051;60
S06205;139086;485036;U062052;180
S06205;139086;485036;U062053;300
S06206;146126;487344;U062061;60
S06206;146126;487344;U062062;180
S06206;146126;487344;U062063;300
S06207;150406;489687;U062071;160
S06207;150406;489687;U062072;290
S06207;150406;489687;U062073;20
S06212;147450;477820;U062121;60
S06212;147450;477820;U062122;180
S06212;147450;477820;U062123;300
S06213;91091;443656;U062131;60
S06213;91091;443656;U062132;180
S06213;91091;443656;U062133;300
S06214;144817;475867;U062141;60
S06214;144817;475867;U062142;150
S06214;144817;475867;U062143;300
S06218;139988;470143;U062181;60
S06218;139988;470143;U062182;180
S06218;139988;470143;U062183;300
S06220;162082;388705;U062201;10
S06221;138622;470397;U062211;60
S06221;138622;470397;U062212;180
S06221;138622;470397;U062213;300
S06222;133950;448530;U062221;0
S06222;133950;448530;U062222;20
S06222;133950;448530;U062223;40
S06223;147360;478820;U062231;60
S06223;147360;478820;U062232;180
S06223;147360;478820;U062233;300
S06224;215755;488590;U062241;70
S06224;215755;488590;U062242;180
S06224;215755;488590;U062243;280
S06229;173832;448354;U062291;120
S06229;173832;448354;U062292;240
S06229;173832;448354;U062293;0
S06230;172689;449364;U062301;70
S06230;172689;449364;U062302;160
S06230;172689;449364;U062303;250
S06232;172577;452070;U062321;60
S06232;172577;452070;U062322;180
S06232;172577;452070;U062323;300
S06236;183637;476871;U062361;60
S06236;183637;476871;U062362;180
S06236;183637;476871;U062363;300
S06237;194588;468195;U062371;60
S06237;194588;468195;U062372;180
S06237;194588;468195;U062373;300
S06238;195948;468719;U062381;60
S06238;195948;468719;U062382;180
S06238;195948;468719;U062383;300
S06239;197954;471002;U062391;90
S06239;197954;471002;U062392;210
S06239;197954;471002;U062393;330
S06240;193092;467372;U062401;90
S06240;193092;467372;U062402;210
S06240;193092;467372;U062403;330
S06241;210643;474386;U062411;60
S06241;210643;474386;U062412;190
S06241;210643;474386;U062413;300
S06242;210016;518810;U062421;95
S06242;210016;518810;U062422;190
S06242;210016;518810;U062423;350
S06243;262401;470726;U062431;90
S06243;262401;470726;U062432;210
S06243;262401;470726;U062433;330
S06244;141622;453208;U062441;90
S06244;141622;453208;U062442;210
S06244;141622;453208;U062443;330
S06246;206373;489990;U062461;190
S06246;206373;489990;U062462;290
S06246;206373;489990;U062463;20
S06247;229127;436261;U062471;110
S06247;229127;436261;U062472;210
S06247;229127;436261;U062473;0
S06252;234612;434001;U062521;60
S06252;234612;434001;U062522;230
S06252;234612;434001;U062523;330
S06257;134164;426030;U062571;70
S06257;134164;426030;U062572;150
S06257;134164;426030;U062573;280
S06258;152717;402701;U062581;120
S06258;152717;402701;U062582;240
S06258;152717;402701;U062583;0
S06259;156960;409210;U062591;60
S06259;156960;409210;U062592;180
S06259;156960;409210;U062593;300
S06260;157764;373438;U062601;30
S06260;157764;373438;U062602;150
S06260;157764;373438;U062603;270
S06261;161665;396201;U062611;40
S06261;161665;396201;U062612;160
S06261;161665;396201;U062613;280
S06262;190956;345028;U062621;30
S06262;190956;345028;U062622;140
S06262;190956;345028;U062623;270
S06263;205654;437755;U062631;40
S06263;205654;437755;U062632;160
S06263;205654;437755;U062633;280
S06264;209547;439244;U062641;30
S06264;209547;439244;U062642;165
S06264;209547;439244;U062643;270
S06267;242286;440069;U062671;30
S06267;242286;440069;U062672;150
S06267;242286;440069;U062673;270
S06269;167549;405664;U062691;60
S06269;167549;405664;U062692;180
S06269;167549;405664;U062693;300
S06270;221935;457265;U062701;120
S06270;221935;457265;U062702;270
S06270;221935;457265;U062703;10
S06272;217772;433670;U062721;60
S06272;217772;433670;U062722;170
S06272;217772;433670;U062723;300
S06276;94958;429821;U062761;90
S06276;94958;429821;U062762;180
S06276;94958;429821;U062763;300
S06282;180920;327570;U062821;110
S06282;180920;327570;U062822;230
S06282;180920;327570;U062823;350
S06283;182508;330421;U062831;120
S06283;182508;330421;U062832;240
S06283;182508;330421;U062833;0
S06285;135888;411640;U062851;140
S06285;135888;411640;U062852;260
S06285;135888;411640;U062853;20
S06286;138262;411798;U062861;90
S06286;138262;411798;U062862;210
S06286;138262;411798;U062863;330
S06289;227273;456534;U062891;30
S06289;227273;456534;U062892;150
S06289;227273;456534;U062893;270
S06291;230293;431788;U062911;80
S06291;230293;431788;U062912;180
S06291;230293;431788;U062913;310
S06297;209140;375783;U062971;100
S06297;209140;375783;U062972;210
S06297;209140;375783;U062973;330
S06298;194080;351488;U062981;100
S06298;194080;351488;U062982;270
S06298;194080;351488;U062983;0
S06300;195411;354357;U063001;80
S06300;195411;354357;U063002;180
S06300;195411;354357;U063003;290
S06301;224858;440865;U063011;120
S06301;224858;440865;U063012;240
S06301;224858;440865;U063013;0
S06304;206821;379530;U063041;90
S06304;206821;379530;U063042;210
S06304;206821;379530;U063043;330
S06319;191256;315786;U063191;30
S06319;191256;315786;U063192;150
S06319;191256;315786;U063193;280
S06320;196375;411027;U063201;90
S06320;196375;411027;U063202;210
S06320;196375;411027;U063203;330
S06322;84273;447034;U063221;0
S06322;84273;447034;U063222;20
S06325;246075;456925;U063251;60
S06325;246075;456925;U063252;180
S06325;246075;456925;U063253;280
S06326;196612;479055;U063261;60
S06326;196612;479055;U063262;180
S06326;196612;479055;U063263;300
S06328;84060;445960;U063281;120
S06328;84060;445960;U063282;240
S06328;84060;445960;U063283;0
S06334;189725;353161;U063341;120
S06334;189725;353161;U063342;240
S06334;189725;353161;U063343;10
S06339;207218;375283;U063391;90
S06339;207218;375283;U063392;210
S06339;207218;375283;U063393;330
S06342;173542;389060;U063421;60
S06342;173542;389060;U063422;180
S06342;173542;389060;U063423;300
S06343;196615;323286;U063431;75
S06343;196615;323286;U063432;195
S06343;196615;323286;U063433;315
S06346;184455;426857;U063461;60
S06346;184455;426857;U063462;180
S06346;184455;426857;U063463;300
S06348;183770;424110;U063481;140
S06348;183770;424110;U063482;260
S06348;183770;424110;U063483;20
S06349;204860;503481;U063491;120
S06349;204860;503481;U063492;240
S06349;204860;503481;U063493;0
S06350;178170;400250;U063501;50
S06350;178170;400250;U063502;195
S06350;178170;400250;U063503;300
S06351;188933;414748;U063511;30
S06351;188933;414748;U063512;155
S06351;188933;414748;U063513;265
S06352;120225;507800;U063521;60
S06352;120225;507800;U063522;180
S06352;120225;507800;U063523;300
S06353;185481;340775;U063531;180
S06353;185481;340775;U063532;270
S06353;185481;340775;U063533;10
S06354;206566;446014;U063541;50
S06354;206566;446014;U063542;190
S06354;206566;446014;U063543;300
S06356;156955;383031;U063561;60
S06356;156955;383031;U063562;180
S06356;156955;383031;U063563;300
S06357;147774;411889;U063571;30
S06357;147774;411889;U063572;150
S06357;147774;411889;U063573;270
S06359;161022;382128;U063591;60
S06359;161022;382128;U063592;180
S06359;161022;382128;U063593;300
S06361;149282;411253;U063611;30
S06361;149282;411253;U063612;150
S06361;149282;411253;U063613;270
S06362;164146;420773;U063621;60
S06362;164146;420773;U063622;180
S06362;164146;420773;U063623;300
S06363;170925;407655;U063631;90
S06363;170925;407655;U063632;210
S06363;170925;407655;U063633;330
S06364;189600;358850;U063641;120
S06364;189600;358850;U063642;240
S06364;189600;358850;U063643;0
S06365;198060;400700;U063651;120
S06365;198060;400700;U063652;270
S06365;198060;400700;U063653;0
S06366;200109;377285;U063661;50
S06366;200109;377285;U063662;150
S06366;200109;377285;U063663;270
S06367;201173;383606;U063671;30
S06367;201173;383606;U063672;180
S06367;201173;383606;U063673;270
S06368;239587;445042;U063681;60
S06368;239587;445042;U063682;180
S06368;239587;445042;U063683;300
S06369;189237;344869;U063691;60
S06369;189237;344869;U063692;190
S06369;189237;344869;U063693;300
S06370;159057;378229;U063701;60
S06370;159057;378229;U063702;180
S06370;159057;378229;U063703;280
S06371;162102;388773;U063711;60
S06371;162102;388773;U063712;180
S06371;162102;388773;U063713;300
S06372;177766;318427;U063721;0
S06372;177766;318427;U063722;20
S06372;177766;318427;U063723;40
S06373;163880;383784;U063731;60
S06373;163880;383784;U063732;180
S06373;163880;383784;U063733;300
S06374;119232;491579;U063741;210
S06374;119232;491579;U063742;20
S06376;233064;445521;U063761;100
S06376;233064;445521;U063762;220
S06376;233064;445521;U063763;340
S06381;190197;460146;U063811;90
S06381;190197;460146;U063812;210
S06381;190197;460146;U063813;330
S06383;162465;387064;U063831;60
S06383;162465;387064;U063832;170
S06383;162465;387064;U063833;300
S06385;162610;380680;U063851;60
S06385;162610;380680;U063852;180
S06385;162610;380680;U063853;300
S06386;161242;378598;U063861;15
S06386;161242;378598;U063862;195
S06386;161242;378598;U063863;280
S06387;161550;379019;U063871;70
S06387;161550;379019;U063872;180
S06387;161550;379019;U063873;300
S06388;157811;383532;U063881;35
S06388;157811;383532;U063882;160
S06388;157811;383532;U063883;270
S06391;177121;502373;U063911;120
S06391;177121;502373;U063912;240
S06391;177121;502373;U063913;0
S06392;214506;502649;U063921;90
S06392;214506;502649;U063922;240
S06392;214506;502649;U063923;330
S06393;224107;463745;U063931;100
S06393;224107;463745;U063932;200
S06393;224107;463745;U063933;340
S06395;219494;465100;U063951;140
S06395;219494;465100;U063952;250
S06395;219494;465100;U063953;20
S06396;229544;466845;U063961;60
S06396;229544;466845;U063962;220
S06396;229544;466845;U063963;320
S06398;131624;448228;U063981;60
S06398;131624;448228;U063982;180
S06398;131624;448228;U063983;300
S06399;222515;501967;U063991;200
S06399;222515;501967;U063992;290
S06399;222515;501967;U063993;20
S06400;194511;477947;U064001;35
S06400;194511;477947;U064002;125
S06400;194511;477947;U064003;240
S06402;225824;477729;U064021;60
S06402;225824;477729;U064022;180
S06402;225824;477729;U064023;300
S06403;231622;481126;U064031;60
S06403;231622;481126;U064032;180
S06403;231622;481126;U064033;300
S06404;232716;479971;U064041;60
S06404;232716;479971;U064042;180
S06404;232716;479971;U064043;300
S06405;258865;479408;U064051;50
S06405;258865;479408;U064052;150
S06405;258865;479408;U064053;275
S06408;160026;467597;U064081;120
S06408;160026;467597;U064082;280
S06408;160026;467597;U064083;10
S06409;163532;468840;U064091;90
S06409;163532;468840;U064092;180
S06409;163532;468840;U064093;300
S06410;237320;491849;U064101;65
S06410;237320;491849;U064102;155
S06410;237320;491849;U064103;335
S06413;163710;392110;U064131;60
S06413;163710;392110;U064132;180
S06413;163710;392110;U064133;300
S06416;154447;413391;U064161;40
S06416;154447;413391;U064162;150
S06416;154447;413391;U064163;260
S06417;147466;399920;U064171;90
S06417;147466;399920;U064172;180
S06417;147466;399920;U064173;270
S06419;156979;381774;U064191;60
S06419;156979;381774;U064192;180
S06419;156979;381774;U064193;300
S06424;151164;405772;U064241;40
S06424;151164;405772;U064242;150
S06424;151164;405772;U064243;280
S06426;148035;407258;U064261;60
S06426;148035;407258;U064262;240
S06426;148035;407258;U064263;330
S06427;153678;408396;U064271;90
S06427;153678;408396;U064272;269
S06427;153678;408396;U064273;0
S06428;163001;418975;U064281;90
S06428;163001;418975;U064282;210
S06428;163001;418975;U064283;330
S06429;167666;416781;U064291;90
S06429;167666;416781;U064292;210
S06429;167666;416781;U064293;330
S06431;171955;417620;U064311;178
S06431;171955;417620;U064312;268
S06431;171955;417620;U064313;358
S06432;182329;484303;U064321;90
S06432;182329;484303;U064322;180
S06432;182329;484303;U064323;350
S06438;149164;403981;U064381;60
S06438;149164;403981;U064382;190
S06438;149164;403981;U064383;300
S06439;225374;496696;U064391;140
S06439;225374;496696;U064392;260
S06439;225374;496696;U064393;20
S06441;165700;400378;U064411;60
S06441;165700;400378;U064412;180
S06441;165700;400378;U064413;300
S06442;168314;405047;U064421;110
S06442;168314;405047;U064422;200
S06442;168314;405047;U064423;20
S06444;124877;456444;U064441;30
S06444;124877;456444;U064442;150
S06444;124877;456444;U064443;270
S06447;144705;463744;U064471;120
S06447;144705;463744;U064472;230
S06447;144705;463744;U064473;10
S06448;207330;493242;U064481;40
S06448;207330;493242;U064482;210
S06448;207330;493242;U064483;320
S06450;176788;469403;U064501;90
S06450;176788;469403;U064502;240
S06450;176788;469403;U064503;0
S06452;142224;484346;U064521;90
S06452;142224;484346;U064522;210
S06452;142224;484346;U064523;330
S06456;151226;462072;U064561;80
S06456;151226;462072;U064562;170
S06456;151226;462072;U064563;260
S06457;148137;459494;U064571;70
S06457;148137;459494;U064572;180
S06457;148137;459494;U064573;300
S06459;261360;554982;U064591;55
S06459;261360;554982;U064592;160
S06459;261360;554982;U064593;290
S06460;259450;557512;U064601;70
S06460;259450;557512;U064602;180
S06460;259450;557512;U064603;310
S06461;255955;569205;U064611;140
S06461;255955;569205;U064612;260
S06461;255955;569205;U064613;0
S06463;149920;442885;U064631;110
S06463;149920;442885;U064632;230
S06463;149920;442885;U064633;350
S06464;209612;504996;U064641;30
S06464;209612;504996;U064642;150
S06464;209612;504996;U064643;270
S06465;92731;464622;U064651;0
S06465;92731;464622;U064652;20
S06465;92731;464622;U064653;40
S06467;263897;486996;U064671;40
S06467;263897;486996;U064672;125
S06467;263897;486996;U064673;220
S06469;225164;504678;U064691;60
S06469;225164;504678;U064692;180
S06469;225164;504678;U064693;300
S06471;177979;503974;U064711;120
S06471;177979;503974;U064712;240
S06471;177979;503974;U064713;0
S06472;144384;461111;U064721;60
S06472;144384;461111;U064722;180
S06472;144384;461111;U064723;300
S06473;169641;490204;U064731;30
S06473;169641;490204;U064732;180
S06473;169641;490204;U064733;270
S06474;164807;482365;U064741;60
S06474;164807;482365;U064742;180
S06474;164807;482365;U064743;300
S06476;165002;472469;U064761;40
S06476;165002;472469;U064762;140
S06476;165002;472469;U064763;250
S06477;168289;475584;U064771;30
S06477;168289;475584;U064772;150
S06477;168289;475584;U064773;230
S06480;178406;477543;U064801;80
S06480;178406;477543;U064802;180
S06480;178406;477543;U064803;330
S06481;170136;479379;U064811;90
S06481;170136;479379;U064812;210
S06481;170136;479379;U064813;330
S06484;161150;383981;U064841;60
S06484;161150;383981;U064842;180
S06484;161150;383981;U064843;300
S06487;167241;461947;U064871;60
S06487;167241;461947;U064872;155
S06487;167241;461947;U064873;300
S06488;167429;460261;U064881;40
S06488;167429;460261;U064882;160
S06488;167429;460261;U064883;290
S06489;169380;460950;U064891;60
S06489;169380;460950;U064892;180
S06489;169380;460950;U064893;300
S06494;141522;476174;U064941;120
S06494;141522;476174;U064942;240
S06494;141522;476174;U064943;0
S06495;241002;554062;U064951;30
S06495;241002;554062;U064952;150
S06495;241002;554062;U064953;270
S06497;253816;538753;U064971;35
S06497;253816;538753;U064972;170
S06497;253816;538753;U064973;300
S06499;247092;521760;U064991;170
S06499;247092;521760;U064992;260
S06499;247092;521760;U064993;20
S06500;239538;526092;U065001;90
S06500;239538;526092;U065002;240
S06500;239538;526092;U065003;350
S06501;146664;473799;U065011;180
S06501;146664;473799;U065012;270
S06501;146664;473799;U065013;0
S06503;147140;463727;U065031;120
S06503;147140;463727;U065032;240
S06503;147140;463727;U065033;0
S06504;167364;449893;U065041;60
S06504;167364;449893;U065042;160
S06504;167364;449893;U065043;300
S06509;157160;432728;U065091;30
S06509;157160;432728;U065092;150
S06509;157160;432728;U065093;270
S06510;158382;433003;U065101;60
S06510;158382;433003;U065102;180
S06510;158382;433003;U065103;300
S06512;149203;463671;U065121;30
S06512;149203;463671;U065122;150
S06512;149203;463671;U065123;250
S06514;233869;582145;U065141;0
S06515;144801;455684;U065151;48
S06515;144801;455684;U065152;158
S06515;144801;455684;U065153;308
S06516;131763;458326;U065161;60
S06516;131763;458326;U065162;150
S06516;131763;458326;U065163;260
S06517;129675;460100;U065171;60
S06517;129675;460100;U065172;180
